Gene	Temps (h)	Alginate 1	Alginate 2	Alginate 3	Alginate 4	Maltose 1	Maltose 2	Maltose 3	Maltose 4
C	C	1	1	1	1	2	2	2	2
R	R	1	2	3	4	1	2	3	4
4132	6,5	0,92686282283541	1,25775719199445	NA	2,28048199958086	0,043343964367271	0,090738934635983	0,013628229278986	0,005271312756807
4132	9,25	0,826266984743836	0,7928051105167	1,2261999148161	1,09022545972389	0,014957630989496	0,027361416840234	0,017039478759785	0,008283325274874
4132	12,5	0,385690666461234	0,684557001839296	0,736358249428006	0,665114558171045	0,009279522118019	0,013676528974219	0,00808385274021	0,004665644227273
4132	18,5	0,353808374525372	0,445458060102728	0,417144317647108	0,402235015946099	0,006613407494155	0,005939674712484	0,007477404006643	0,00545205677048
4132	22,5	0,455297002726278	0,358660642267726	0,357101067063353	0,412684455474926	0,018694156768311	0,016541711540611	0,011797265498218	0,007999142721419
4132	26,5	0,391766183055175	0,323104675506839	0,364371105716158	0,350132930962427	0,010783482928063	0,01188499243607	0,011498572593008	0,006033595799007
4132	30,5	0,390181911679859	0,459487982847424	0,535137744720114	0,359207250016181	0,01076051472441	0,151966506492304	0,015903608890595	0,026871190953123
4132	44,5	0,544100582144578	0,447362139735435	0,698624084387284	0,547409699972865	0,114056442237471	0,039375418732275	0,052252494147304	0,110595379207116
1182	0	1,32580043915665	1,74828587089276	1,7566965670026	1,33339622850689	1,32580043915665	1,74828587089276	1,7566965670026	1,33339622850689
1182	0,5	50,3011880317181	20,4329820512843	28,6499866026494	28,1951600829398	0,45438919743916	0,424192950097962	0,561904676707932	0,679436207089781
1182	1	60,2257912039277	25,5996854761095	34,3054894615834	31,9430189561119	0,255970333016391	0,25030850330355	0,355123975631871	0,380188961196724
1182	3,5	16,0786128986996	6,01627641338256	12,4089949867117	11,5457044744177	0,161555049336218	0,130422485832075	0,156352107421778	0,21654549845173
1182	6,5	3,96108738582735	1,89550711614837	NA	2,53166552417237	0,117448161511314	0,370413733171546	0,036518852680825	0,040696937720518
1182	9,25	1,24999364358683	0,963690186421342	1,48260389900476	1,51756048695792	0,046929567229545	0,040879259683921	0,063425639356577	0,040712778342014
1182	12,5	1,02422080447592	0,563281164031748	1,32599591220665	0,943288374830136	0,0633239454829	0,043461671751789	0,036148203182979	0,037718426511675
1182	18,5	1,61995280914761	0,823002476941505	1,30950927025765	1,30671207894704	0,023096087146744	0,0465155248568	0,040604084955862	0,040990893655209
1182	22,5	2,102495471806	0,838912676516367	1,20031875092574	1,34814650390771	0,091032415567425	0,113015687050263	0,108518864345907	0,14076010835365
1182	26,5	1,84130106035932	0,995678470528886	1,16367879955339	1,52865607713564	0,230289057058257	0,168157363445714	0,207013439649509	0,280325836674706
1182	30,5	3,83564372505856	1,27391505760758	2,0397782866929	2,29390122095825	0,341655400172342	0,488709600647116	0,374467954019671	0,564929762557779
1182	44,5	6,68193697370534	2,04425242031257	15,4943463072476	4,67999493793686	2,68374282979046	1,64553988731895	1,84054766865077	4,1896587223693
